"sku";"nombre_tecnico_seo";"estado_staging";"marca";"referencia_fabricante";"enlace_producto_oficial";"enlace_ficha_tecnica";"enlace_imagen_directa";"estado_derechos_imagen";"referencia_permiso_imagen";"datos_confirmados";"observaciones";"nombre_provisional_original"
"SRT-PENDING-E165E6F74DD3";"Cable THHW-LS 6 AWG Cobre Trenzado, Azul";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-aislado-thhw-cu-n14-azul";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/684/thumb/83c9160ae06509b462827ed20671357b.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aislado Thhw Cu N14 Azul"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aislado Thhw Cu N6 Azul"
"SRT-PENDING-92276926BA9C";"Cable THHW-LS 6 AWG Cobre Trenzado, Blanco";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-aislado-thhw-cu-n14-blanco";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/686/thumb/c1de43cb523351572386357f92819d70.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aislado Thhw Cu N14 Blanco"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aislado Thhw Cu N6 Blanco"
"SRT-PENDING-1EE8DD2575A6";"Cable THHW-LS 6 AWG Cobre Trenzado, Negro";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-aislado-thhw-cu-n14-negro";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/687/thumb/7ffdf556b586c52776ddb037db79dba4.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aislado Thhw Cu N14 Negro"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aislado Thhw Cu N6 Negro"
"SRT-PENDING-6BA5A1DAA2AC";"Cable THHW-LS 6 AWG Cobre Trenzado, Rojo";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-aislado-thhw-cu-n14-rojo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/678/thumb/5af4a118a1f255ad1a2680876dad0e9c.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aislado Thhw Cu N14 Rojo"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aislado Thhw Cu N6 Rojo"
"SRT-PENDING-8B3722E7CB2B";"Cable THHW-LS 6 AWG Cobre Trenzado, Verde";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-aislado-thhw-cu-n14-verde";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/689/thumb/047c4fb63a17e5992b23eb3572458d85.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aislado Thhw Cu N14 Verde"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aislado Thhw Cu N6 Verde"
"SRT-PENDING-0CEB7A30C550";"Cable THHW-LS 4 AWG Cobre Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-aislado-thhw-cu-n14-rojo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/678/thumb/5af4a118a1f255ad1a2680876dad0e9c.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia, material CU) tomada de ""Cable Aislado Thhw Cu N14 Rojo"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aislado Thhw Cu N4"
"SRT-PENDING-1CEB98D50A52";"Cable THHW-LS 2 AWG Cobre Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-aislado-thhw-cu-n14-rojo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/678/thumb/5af4a118a1f255ad1a2680876dad0e9c.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia, material CU) tomada de ""Cable Aislado Thhw Cu N14 Rojo"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aislado Thhw Cu N2"
"SRT-PENDING-CCD73200B6F2";"Cable THHW-LS 1/0 AWG Cobre Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-aislado-thhw-cu-n14-rojo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/678/thumb/5af4a118a1f255ad1a2680876dad0e9c.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia, material CU) tomada de ""Cable Aislado Thhw Cu N14 Rojo"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aislado Thhw Cu 1/0"
"SRT-PENDING-F261807B9900";"Cable THHW-LS 2/0 AWG Cobre Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-aislado-thhw-cu-n14-rojo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/678/thumb/5af4a118a1f255ad1a2680876dad0e9c.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia, material CU) tomada de ""Cable Aislado Thhw Cu N14 Rojo"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aislado Thhw Cu 2/0"
"SRT-PENDING-4C460F3BCB10";"Cable THHW-LS 3/0 AWG Cobre Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-aislado-thhw-cu-n14-rojo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/678/thumb/5af4a118a1f255ad1a2680876dad0e9c.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia, material CU) tomada de ""Cable Aislado Thhw Cu N14 Rojo"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aislado Thhw Cu 3/0"
"SRT-PENDING-B03FCD60601B";"Cable THHW-LS 4/0 AWG Cobre Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-aislado-thhw-cu-n14-rojo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/678/thumb/5af4a118a1f255ad1a2680876dad0e9c.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia, material CU) tomada de ""Cable Aislado Thhw Cu N14 Rojo"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aislado Thhw Cu 4/0"
"SRT-PENDING-03893103C5CC";"Cable THHW-LS 250 kcmil Cobre Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-aislado-thhw-cu-n14-rojo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/678/thumb/5af4a118a1f255ad1a2680876dad0e9c.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia, material CU) tomada de ""Cable Aislado Thhw Cu N14 Rojo"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aislado Thhw Cu 250MCM"
"SRT-PENDING-BB2B59952D1B";"Cable THHW-LS 350 kcmil Cobre Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-aislado-thhw-cu-n14-rojo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/678/thumb/5af4a118a1f255ad1a2680876dad0e9c.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia, material CU) tomada de ""Cable Aislado Thhw Cu N14 Rojo"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aislado Thhw Cu 350MCM"
"SRT-PENDING-920AA95588FF";"Cable THHW-LS 500 kcmil Cobre Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-aislado-thhw-cu-n14-rojo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/678/thumb/5af4a118a1f255ad1a2680876dad0e9c.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia, material CU) tomada de ""Cable Aislado Thhw Cu N14 Rojo"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aislado Thhw Cu 500MCM"
"SRT-PENDING-5D89757874CE";"Cable THHW-LS 400 kcmil Cobre Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-aislado-thhw-cu-n14-rojo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/678/thumb/5af4a118a1f255ad1a2680876dad0e9c.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia, material CU) tomada de ""Cable Aislado Thhw Cu N14 Rojo"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aislado Thhw Cu 400MCM"
"SRT-PENDING-86DB4130DA9A";"Cable THHW-LS 14 AWG Cobre Trenzado, Amarillo";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-aislado-thhw-cu-n14-amarillo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38427/thumb/491e056f82.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Aislado Thhw Cu N14 Amarillo"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Aislado Thhw Cu N14 Amarillo"
"SRT-PENDING-780ABB517110";"Alambre de Cobre Desnudo 14 AWG Sólido";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/alambre-desnudo-n14-x-metro";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/375/thumb/f32cc3f1fd261ea1128cb0112f6e5066.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Alambre Desnudo N14 x Metro"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Alambre Desnudo N14 x Metro"
"SRT-PENDING-1804F14F0031";"Alambre de Cobre Desnudo 12 AWG Sólido";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/alambre-desnudo-n12-x-metro";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/377/thumb/cd2ffc67917c17bb38eda5967b63a0c6.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Alambre Desnudo N12 x Metro"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Alambre Desnudo N12 x Metro"
"SRT-PENDING-CCE01012E007";"Alambre de Cobre Desnudo 10 AWG Sólido";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/alambre-desnudo-n10-x-metro";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/379/thumb/e764471b5e64b847e9cb6fcca3a545b4.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Alambre Desnudo N10 x Metro"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Alambre Desnudo N10 x Metro"
"SRT-PENDING-E8DD5A6639BC";"Alambre de Cobre Desnudo 8 AWG Sólido";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/alambre-desnudo-n8-x-metro";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/380/thumb/df23b85b0551f8fc840a64563c1d0878.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Alambre Desnudo N8 x Metro"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Alambre Desnudo N8 x Metro"
"SRT-PENDING-97A4BB65EF11";"Cable de Cobre Desnudo 14 AWG Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-desnudo-cobre-n14";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/402/thumb/1287803ebb7fb6cf1123d95e569b159e.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Desnudo Cobre N14"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Desnudo Cobre N14"
"SRT-PENDING-62ECCB9CBC7F";"Cable de Cobre Desnudo 12 AWG Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-desnudo-cobre-n12";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/406/thumb/c33441d40628dfb4a521963df32a8c75.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Desnudo Cobre N12"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Desnudo Cobre N12"
"SRT-PENDING-3E3E2E48D6A4";"Cable de Cobre Desnudo 10 AWG Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-desnudo-cobre-n10";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/456/thumb/ba0e7dd493f516588c6e1db398717d29.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Desnudo Cobre N10"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Desnudo Cobre N10"
"SRT-PENDING-54AFC653C391";"Cable de Cobre Desnudo 8 AWG Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-desnudo-cobre-n8";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/458/thumb/2a80078819e51d8e985fc789fcd52361.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Desnudo Cobre N8"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Desnudo Cobre N8"
"SRT-PENDING-77E92A904BC9";"Cable de Cobre Desnudo 6 AWG Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-desnudo-cobre-n6";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/461/thumb/adce7ff1abf6098de5c4c7e5ec82220e.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Desnudo Cobre N6"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Desnudo Cobre N6"
"SRT-PENDING-84502B5390F0";"Cable de Cobre Desnudo 4 AWG Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-desnudo-cobre-n4";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/462/thumb/4cb580e767061786649dd610a7812f03.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Desnudo Cobre N4"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Desnudo Cobre N4"
"SRT-PENDING-8E7EFB9E9172";"Cable de Cobre Desnudo 2 AWG Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-desnudo-cobre-n2";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/463/thumb/56ea6c89569c4584806337c006ac1800.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Desnudo Cobre N2"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Desnudo Cobre N2"
"SRT-PENDING-53E9D5D96B7F";"Cable de Cobre Desnudo 1/0 AWG Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-desnudo-cobre-1-0";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/464/thumb/50ce93571722d8159c6d46196a174763.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Desnudo Cobre 1/0"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Desnudo Cobre 1/0"
"SRT-PENDING-8EAF5D9C2C85";"Cable de Cobre Desnudo 2/0 AWG Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-desnudo-cobre-2-0";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/465/thumb/3cffb1217cec99b1296b0a996f1832f8.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Desnudo Cobre 2/0"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Desnudo Cobre 2/0"
"SRT-PENDING-54D394A49AB8";"Cable de Cobre Desnudo 4/0 AWG Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-desnudo-cobre-n14";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/402/thumb/1287803ebb7fb6cf1123d95e569b159e.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Desnudo Cobre N14"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Desnudo Cobre 4/0"
"SRT-PENDING-F0425DF85B52";"Cable de Cobre Desnudo 3/0 AWG Trenzado";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-desnudo-cobre-n14";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/402/thumb/1287803ebb7fb6cf1123d95e569b159e.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Desnudo Cobre N14"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Desnudo Cobre 3/0"
"SRT-PENDING-69E2CF6A9559";"Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Amarillo";"pendiente_investigacion";"Procables/Centelsa";"";"https://cablescolombia.com/producto/cable-libre-de-halogeno-n14-amarillo-cu";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/593/thumb/5af19dab4d2befc5.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Libre de Halógeno N14 Amarillo Cu"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Libre de Halógeno N14 Amarillo Cu"
