sku,referencia_fabricante,marca,proveedor,fuente_datos_url,ficha_tecnica_url,fuente_imagen_url,estado_fuente,estado_imagen,verificado_en,notas
SRT-PENDING-E165E6F74DD3,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Alambre/cable THHN/THWN-2 600 V. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-E165E6F74DD3 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-92276926BA9C,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Alambre/cable THHN/THWN-2 600 V. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-92276926BA9C es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-1EE8DD2575A6,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Alambre/cable THHN/THWN-2 600 V. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-1EE8DD2575A6 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-6BA5A1DAA2AC,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Alambre/cable THHN/THWN-2 600 V. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-6BA5A1DAA2AC es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-8B3722E7CB2B,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Alambre/cable THHN/THWN-2 600 V. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-8B3722E7CB2B es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-0CEB7A30C550,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Alambre/cable THHN/THWN-2 600 V. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-0CEB7A30C550 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-1CEB98D50A52,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Alambre/cable THHN/THWN-2 600 V. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-1CEB98D50A52 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-CCD73200B6F2,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Alambre/cable THHN/THWN-2 600 V. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-CCD73200B6F2 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-F261807B9900,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Alambre/cable THHN/THWN-2 600 V. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-F261807B9900 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-4C460F3BCB10,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Alambre/cable THHN/THWN-2 600 V. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-4C460F3BCB10 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-B03FCD60601B,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Alambre/cable THHN/THWN-2 600 V. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-B03FCD60601B es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-03893103C5CC,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Alambre/cable THHN/THWN-2 600 V. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-03893103C5CC es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-BB2B59952D1B,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Alambre/cable THHN/THWN-2 600 V. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-BB2B59952D1B es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-920AA95588FF,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Alambre/cable THHN/THWN-2 600 V. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-920AA95588FF es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-5D89757874CE,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Alambre/cable THHN/THWN-2 600 V. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-5D89757874CE es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-86DB4130DA9A,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Alambre/cable THHN/THWN-2 600 V. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-86DB4130DA9A es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-780ABB517110,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de cobre desnudo. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-780ABB517110 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-1804F14F0031,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de cobre desnudo. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-1804F14F0031 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-CCE01012E007,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de cobre desnudo. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-CCE01012E007 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-E8DD5A6639BC,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de cobre desnudo. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-E8DD5A6639BC es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-97A4BB65EF11,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de cobre desnudo. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-97A4BB65EF11 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-62ECCB9CBC7F,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de cobre desnudo. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-62ECCB9CBC7F es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-3E3E2E48D6A4,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de cobre desnudo. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-3E3E2E48D6A4 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-54AFC653C391,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de cobre desnudo. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-54AFC653C391 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-77E92A904BC9,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de cobre desnudo. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-77E92A904BC9 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-84502B5390F0,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de cobre desnudo. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-84502B5390F0 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-8E7EFB9E9172,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de cobre desnudo. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-8E7EFB9E9172 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-53E9D5D96B7F,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de cobre desnudo. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-53E9D5D96B7F es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-8EAF5D9C2C85,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de cobre desnudo. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-8EAF5D9C2C85 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-54D394A49AB8,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de cobre desnudo. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-54D394A49AB8 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-F0425DF85B52,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de cobre desnudo. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-F0425DF85B52 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-69E2CF6A9559,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de baja emisión de humos y halógenos. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-69E2CF6A9559 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-A0314224E766,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de baja emisión de humos y halógenos. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-A0314224E766 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
