sku,nombre_surtilec,nombre_fuente_coincidencia_exacta,producto_url_fuente,imagen_url_fuente,metodo_coincidencia,confianza,estado_imagen_actual,accion_recomendada
SRT-PENDING-8E7EFB9E9172,Cable de Cobre Desnudo 2 AWG Trenzado,Cable Desnudo Cobre N2,https://cablescolombia.com/producto/cable-desnudo-cobre-n2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/463/1ac903fd40ccfffb6782bbbb2e556fc0.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-53E9D5D96B7F,Cable de Cobre Desnudo 1/0 AWG Trenzado,Cable Desnudo Cobre 1/0,https://cablescolombia.com/producto/cable-desnudo-cobre-1-0,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/464/e3f23be4e7ceb219b468dc9645970e81.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-8EAF5D9C2C85,Cable de Cobre Desnudo 2/0 AWG Trenzado,Cable Desnudo Cobre 2/0,https://cablescolombia.com/producto/cable-desnudo-cobre-2-0,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/465/2b934e0c5c38c63855e2afd14d26ee64.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-54D394A49AB8,Cable de Cobre Desnudo 4/0 AWG Trenzado,Cable Desnudo Cobre 4/0,https://cablescolombia.com/producto/cable-desnudo-cobre-4-0,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/467/94a83a466f404dad4c9fceb504b93308.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-F0425DF85B52,Cable de Cobre Desnudo 3/0 AWG Trenzado,Cable Desnudo Cobre 3/0,https://cablescolombia.com/producto/cable-desnudo-cobre-3-0_3,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/468/c87d86ac4f91e430.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-69E2CF6A9559,"Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Amarillo",Cable Libre de Halógeno N14 Amarillo Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n14-amarillo-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/593/5af19dab4d2befc5.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-A0314224E766,"Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Azul",Cable Libre de Halógeno N14 Azul Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n14-azul-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/595/e676143650629eb1.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-C94E1E870A26,"Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Blanco",Cable Libre de Halógeno N14 Blanco Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n14-blanco-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/597/271160fcb72352fc.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-04ACB9EA61A1,"Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Negro",Cable Libre de Halógeno N14 Negro Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n14-negro-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/599/b4f68cdc7a04c1d7.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-756CD6407BE0,"Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Rojo",Cable Libre de Halógeno N14 Rojo Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n14-rojo-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/600/192f6c0dbb8db927.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-4BC064D08D6A,"Cable Libre de Halógeno LSZH 14 AWG Cobre Trenzado, Verde",Cable Libre de Halógeno N14 Verde Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n14-verde-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/602/3f48c77d0b5b3852.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-7369268D0BC2,"Cable Libre de Halógeno LSZH 12 AWG Cobre Trenzado, Negro",Cable Libre de Halógeno N12 Negro Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n12-negro-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/603/14ca72c70aa9d723.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-A0245B1C009E,"Cable Libre de Halógeno LSZH 12 AWG Cobre Trenzado, Amarillo",Cable Libre de Halógeno N12 Amarillo,https://cablescolombia.com/producto/cable-libre-de-halogeno-n12-amarillo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/604/8b92cdd1b3ce8323.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-440FF4D96875,"Cable Libre de Halógeno LSZH 12 AWG Cobre Trenzado, Azul",Cable Libre de Halógeno N12 Azul Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n12-azul-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/605/126738e82bca49fe.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-10BAA11455B0,"Cable Libre de Halógeno LSZH 12 AWG Cobre Trenzado, Blanco",Cable Libre de Halógeno N12 Blanco Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n12-blanco-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/606/3fa947a960a76098.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-243D5EC2CB12,"Cable Libre de Halógeno LSZH 12 AWG Cobre Trenzado, Rojo",Cable Libre de Halógeno N12 Rojo Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n12-rojo-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/607/4a294cc488349462.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-754DB4144A5A,"Cable Libre de Halógeno LSZH 12 AWG Cobre Trenzado, Verde",Cable Libre de Halógeno N12 Verde Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n12-verde-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/608/e99fed4d2bdc9f13.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-FE40981C6EE2,"Cable Libre de Halógeno LSZH 10 AWG Cobre Trenzado, Amarillo",Cable Libre de Halógeno N10 Amarillo Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n10-amarillo-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/609/4c54606f8239b631.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-8A5260740314,"Cable Libre de Halógeno LSZH 10 AWG Cobre Trenzado, Azul",Cable Libre de Halógeno N10 Azul Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n10-azul-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/611/5f1ce5c9e82a07b4.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-EB924394D412,"Cable Libre de Halógeno LSZH 10 AWG Cobre Trenzado, Blanco",Cable Libre de Halógeno N10 Blanco Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n10-blanco-cu_6,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/612/6e78b41705aea472.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-04898B1D8929,"Cable Libre de Halógeno LSZH 10 AWG Cobre Trenzado, Negro",Cable Libre de Halógeno N10 Negro Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n10-negro-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/614/ea21e4f3cb10163f.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-CBCDD04A16CB,"Cable Libre de Halógeno LSZH 10 AWG Cobre Trenzado, Rojo",Cable Libre de Halógeno N10 Rojo Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n10-rojo-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/615/e35cc1069db1a61c.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-9D1C28539091,"Cable Libre de Halógeno LSZH 10 AWG Cobre Trenzado, Verde",Cable Libre de Halógeno N10 Verde Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n10-verde-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/616/645899aaddf4495a.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-B30A4A9CBDD7,"Cable Libre de Halógeno LSZH 8 AWG Cobre Trenzado, Amarillo",Cable Libre de Halógeno N8 Amarillo Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n8-amarillo-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/617/91c3dd3d84b1a702.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-1B13B1046562,"Cable Libre de Halógeno LSZH 8 AWG Cobre Trenzado, Azul",Cable Libre de Halógeno N8 Azul Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n8-azul-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/618/3da45d1906eebee8.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-35553BFE8787,"Cable Libre de Halógeno LSZH 8 AWG Cobre Trenzado, Blanco",Cable Libre de Halógeno N8 Blanco Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n8-blanco-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/619/ab20260c3ae0bdaf.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-D7EDD3DFC08C,"Cable Libre de Halógeno LSZH 8 AWG Cobre Trenzado, Negro",Cable Libre de Halógeno N8 Negro Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n8-negro-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/622/04174f684ba53cad.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-A97EFB583217,"Cable Libre de Halógeno LSZH 8 AWG Cobre Trenzado, Rojo",Cable Libre de Halógeno N8 Rojo Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n8-rojo-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/624/a5b867bcb4612dba.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-CEC6A01178EF,"Cable Libre de Halógeno LSZH 8 AWG Cobre Trenzado, Verde",Cable Libre de Halógeno N8 Verde Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n8-verde-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/626/9e9908d6abd6d74b.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-A046D906ADB0,"Cable Libre de Halógeno LSZH 6 AWG Cobre Trenzado, Amarillo",Cable Libre de Halógeno N6 Amarillo Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n6-amarillo-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/650/98d764e24d96a3f6.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-07FA0BD6AEB2,"Cable Libre de Halógeno LSZH 6 AWG Cobre Trenzado, Azul",Cable Libre de Halógeno N6 Azul Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n6-azul-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/651/102d80e8ab471b49.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-2089E87C0AAF,"Cable Libre de Halógeno LSZH 6 AWG Cobre Trenzado, Blanco",Cable Libre de Halógeno N6 Blanco Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n6-blanco-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/652/718c3072fdc524d8.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-077F4FF8E9DE,"Cable Libre de Halógeno LSZH 6 AWG Cobre Trenzado, Negro",Cable Libre de Halógeno N6 Negro Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n6-negro-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/654/7638b9a9032229d6.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-82C171848667,"Cable Libre de Halógeno LSZH 6 AWG Cobre Trenzado, Rojo",Cable Libre de Halógeno N6 Rojo Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n6-rojo-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/655/43ae719f61707afd.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-C88FD9CE58CA,"Cable Libre de Halógeno LSZH 6 AWG Cobre Trenzado, Verde",Cable Libre de Halógeno N6 Verde Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n6-verde-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/657/ad9e548a19fadf23.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-DB9D247A6425,Cable Libre de Halógeno LSZH 4 AWG Cobre Trenzado,Cable Libre de Halógeno N4 Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n4-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/660/8714e2b3d77f8fd7.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-8D8F8E0DCE81,Cable Libre de Halógeno LSZH 2 AWG Cobre Trenzado,Cable Libre de Halógeno N2 Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n2-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/662/d2cd4d036319d0ec.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-029EB10AC9CB,Cable Libre de Halógeno LSZH 1/0 AWG Cobre Trenzado,Cable Libre de Halógeno N1/0 Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n1-0-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/667/14686d1336ac1bef.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-388A73331D8A,Cable Libre de Halógeno LSZH 2/0 AWG Cobre Trenzado,Cable Libre de Halógeno N2/0 Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n2-0-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/668/e8efd478e9afbea6.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-017B0187FD40,Cable Libre de Halógeno LSZH 4/0 AWG Cobre Trenzado,Cable Libre de Halógeno N4/0 Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n4-0-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/669/0bfc08204a1957a7.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-AE93C6CB0019,Cable Libre de Halógeno LSZH 3/0 AWG Cobre Trenzado,Cable Libre de Halógeno N3/0 Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n3-0-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/670/00ceb3644a1a9260.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-38E9EBE15577,Cable Libre de Halógeno LSZH 250 AWG Cobre Trenzado,Cable Libre de Halógeno N250 Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n250-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/671/7962fc1432416953.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-02119178F055,Cable Libre de Halógeno LSZH 300 AWG Cobre Trenzado,Cable Libre de Halógeno N300 Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n300-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/672/3140616f76e25fe1.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-971D42F0840C,Cable Libre de Halógeno LSZH 350 AWG Cobre Trenzado,Cable Libre de Halógeno N350 Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n350-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/673/5db8ec315204d7b5.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-F7158784A620,Cable Libre de Halógeno LSZH 500 AWG Cobre Trenzado,Cable Libre de Halógeno N500 Cu,https://cablescolombia.com/producto/cable-libre-de-halogeno-n500-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/674/a7357f5c0fbdcceb.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-ENCAU-7x16AWG-CU,Cable Encauchetado 7x16 AWG Cobre,Cable Encauchetado 7X16 AWG CU,https://cablescolombia.com/producto/cable-encauchetado-7x16-awg-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/79724/6769967873007ccf.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-ENCAU-7x14AWG-CU,Cable Encauchetado 7x14 AWG Cobre,Cable Encauchetado 7X14 AWG CU,https://cablescolombia.com/producto/cable-encauchetado-7x14-awg-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/79725/0a4e6ec02ec930c5.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-ENCAU-7x10AWG-CU,Cable Encauchetado 7x10 AWG Cobre,Cable Encauchetado 7X10 AWG CU,https://cablescolombia.com/producto/cable-encauchetado-7x10-awg-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/79726/03f17877938f6f5e.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-ENCAU-6x18AWG-CU,Cable Encauchetado 6x18 AWG Cobre,Cable Encauchetado 6X18 AWG CU,https://cablescolombia.com/producto/cable-encauchetado-6x18-awg-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/79727/d85fd1cd96c36c04.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-ENCAU-6x16AWG-CU,Cable Encauchetado 6x16 AWG Cobre,Cable Encauchetado 6X16 AWG Cu,https://cablescolombia.com/producto/cable-encauchetado-6x16-awg-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/79728/1104969f9ea0a56d.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
