sku,estado_investigacion,familia_contrastada,fuente_interna,datos_publicables,datos_pendientes,estado_imagen
SRT-PENDING-70D84407714D,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 10 AWG | Color indicado: amarillo | Material indicado: cobre | Aislamiento o chaqueta indicada: termoplástico,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-5D89757874CE,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Sección: 400 kcmil | Material indicado: cobre | Aislamiento o chaqueta indicada: termoplástico,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-86DB4130DA9A,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 14 AWG | Color indicado: amarillo | Material indicado: cobre | Aislamiento o chaqueta indicada: termoplástico,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-780ABB517110,familia_verificada_no_referencia_exacta,Conductor de cobre desnudo,https://co.prysmian.com/en/products,Calibre: 14 AWG | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-1804F14F0031,familia_verificada_no_referencia_exacta,Conductor de cobre desnudo,https://co.prysmian.com/en/products,Calibre: 12 AWG | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-CCE01012E007,familia_verificada_no_referencia_exacta,Conductor de cobre desnudo,https://co.prysmian.com/en/products,Calibre: 10 AWG | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-E8DD5A6639BC,familia_verificada_no_referencia_exacta,Conductor de cobre desnudo,https://co.prysmian.com/en/products,Calibre: 8 AWG | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-97A4BB65EF11,familia_verificada_no_referencia_exacta,Conductor de cobre desnudo,https://co.prysmian.com/en/products,Calibre: 14 AWG | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-62ECCB9CBC7F,familia_verificada_no_referencia_exacta,Conductor de cobre desnudo,https://co.prysmian.com/en/products,Calibre: 12 AWG | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-3E3E2E48D6A4,familia_verificada_no_referencia_exacta,Conductor de cobre desnudo,https://co.prysmian.com/en/products,Calibre: 10 AWG | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-54AFC653C391,familia_verificada_no_referencia_exacta,Conductor de cobre desnudo,https://co.prysmian.com/en/products,Calibre: 8 AWG | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-77E92A904BC9,familia_verificada_no_referencia_exacta,Conductor de cobre desnudo,https://co.prysmian.com/en/products,Calibre: 6 AWG | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-84502B5390F0,familia_verificada_no_referencia_exacta,Conductor de cobre desnudo,https://co.prysmian.com/en/products,Calibre: 4 AWG | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-8E7EFB9E9172,familia_verificada_no_referencia_exacta,Conductor de cobre desnudo,https://co.prysmian.com/en/products,Calibre: 2 AWG | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-53E9D5D96B7F,familia_verificada_no_referencia_exacta,Conductor de cobre desnudo,https://co.prysmian.com/en/products,Calibre: 1/0 AWG | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-8EAF5D9C2C85,familia_verificada_no_referencia_exacta,Conductor de cobre desnudo,https://co.prysmian.com/en/products,Calibre: 2/0 AWG | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-54D394A49AB8,familia_verificada_no_referencia_exacta,Conductor de cobre desnudo,https://co.prysmian.com/en/products,Calibre: 4/0 AWG | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-F0425DF85B52,familia_verificada_no_referencia_exacta,Conductor de cobre desnudo,https://co.prysmian.com/en/products,Calibre: 3/0 AWG | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-69E2CF6A9559,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 14 AWG | Color indicado: amarillo | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-A0314224E766,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 14 AWG | Color indicado: azul | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-C94E1E870A26,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 14 AWG | Color indicado: blanco | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-04ACB9EA61A1,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 14 AWG | Color indicado: negro | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-756CD6407BE0,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 14 AWG | Color indicado: rojo | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-4BC064D08D6A,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 14 AWG | Color indicado: verde | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-7369268D0BC2,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 12 AWG | Color indicado: negro | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-A0245B1C009E,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 12 AWG | Color indicado: amarillo | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-440FF4D96875,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 12 AWG | Color indicado: azul | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-10BAA11455B0,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 12 AWG | Color indicado: blanco | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-243D5EC2CB12,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 12 AWG | Color indicado: rojo | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-754DB4144A5A,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 12 AWG | Color indicado: verde | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-FE40981C6EE2,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 10 AWG | Color indicado: amarillo | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-8A5260740314,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 10 AWG | Color indicado: azul | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-EB924394D412,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 10 AWG | Color indicado: blanco | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-04898B1D8929,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 10 AWG | Color indicado: negro | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-CBCDD04A16CB,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 10 AWG | Color indicado: rojo | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-9D1C28539091,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 10 AWG | Color indicado: verde | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-B30A4A9CBDD7,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 8 AWG | Color indicado: amarillo | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-1B13B1046562,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 8 AWG | Color indicado: azul | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-35553BFE8787,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 8 AWG | Color indicado: blanco | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-D7EDD3DFC08C,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 8 AWG | Color indicado: negro | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-A97EFB583217,familia_verificada_no_referencia_exacta,Cable de baja emisión de humos y halógenos,https://co.prysmian.com/sites/co.prysmian.com/files/media/documents/30%20FT_EXZHELLENT_GREEN_COBRE.pdf,Calibre: 8 AWG | Color indicado: rojo | Material indicado: cobre | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
